Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Gabon,GAB,6722000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Gambia, The",GMB,133000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Georgia,GEO,3798000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Germany,DEU,1489412000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Ghana,GHA,15668000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Gibraltar,GIB,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Greece,GRC,37907000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Greenland,GRL,826000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Grenada,GRD,34000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Guam,GUM,32000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Guatemala,GTM,11175000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Guinea,GIN,3945000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Guinea-Bissau,GNB,249000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Guyana,GUY,1567000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Haiti,HTI,1200000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Honduras,HND,8788000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Hong Kong SAR, China",HKG,534887000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Hungary,HUN,123796000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Iceland,ISL,5223000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,India,IND,324340000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Indonesia,IDN,167683000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Iran, Islamic Rep.",IRN,65718000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Iraq,IRQ,88903000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Ireland,IRL,169625000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Isle of Man,IMN,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Israel,ISR,58507000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Italy,ITA,537718000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Jamaica,JAM,1651000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Japan,JPN,705564000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Jordan,JOR,8317000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Kazakhstan,KAZ,57309000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Kenya,KEN,5839000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Kiribati,KIR,12000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Korea, Dem. People's Rep.",PRK,280000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Korea, Rep.",KOR,542233000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Kosovo,XKX,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Kuwait,KWT,64483000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Kyrgyz Republic,KGZ,1986000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Lao PDR,LAO,5806000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Latvia,LVA,15705000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Lebanon,LBN,4829000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Lesotho,LSO,1063000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Liberia,LBR,543000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Libya,LBY,27733000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Liechtenstein,LIE,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Lithuania,LTU,33151000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Luxembourg,LUX,16451000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Macao SAR, China",MAC,1586000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Madagascar,MDG,2696000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Malawi,MWI,913000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Malaysia,MYS,238195000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Maldives,MDV,361000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Mali,MLI,3675000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Malta,MLT,3178000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Marshall Islands,MHL,55000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Mauritania,MRT,2266000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Mauritius,MUS,2223000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Mexico,MEX,460604000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Micronesia, Fed. Sts.",FSM,49000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Moldova,MDA,2779000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Monaco,MCO,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Mongolia,MNG,7620000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Montenegro,MNE,465000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Morocco,MAR,29132000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Mozambique,MOZ,4669000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Myanmar,MMR,17997000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Namibia,NAM,6256000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Nauru,NRU,19000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Nepal,NPL,968000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Netherlands,NLD,708596000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,New Caledonia,NCL,1700000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,New Zealand,NZL,39517000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Nicaragua,NIC,5272000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Niger,NER,1126000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Nigeria,NGA,62531000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,North Macedonia,MKD,7189000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Northern Mariana Islands,MNP,5000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Norway,NOR,102799000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Oman,OMN,38724000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Pakistan,PAK,23329000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Palau,PLW,4000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Panama,PAN,11318000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Papua New Guinea,PNG,11399000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Paraguay,PRY,7968000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Peru,PER,46444000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Philippines,PHL,70334000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Poland,POL,266595000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Portugal,PRT,67063000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Puerto Rico,PRI,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Qatar,QAT,72935000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Romania,ROU,76871000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Russian Federation,RUS,419721000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Rwanda,RWA,1241000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Samoa,WSM,49000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,San Marino,SMR,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sao Tome and Principe,STP,13000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Saudi Arabia,SAU,261603000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Senegal,SEN,4179000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Serbia,SRB,19630000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Seychelles,SYC,518000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sierra Leone,SLE,635000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Singapore,SGP,390763000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sint Maarten (Dutch part),SXM,181000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Slovak Republic,SVK,89509000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Slovenia,SVN,44943000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Solomon Islands,SLB,461000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Somalia,SOM,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,South Africa,ZAF,90016000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,South Sudan,SSD,1613000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Spain,ESP,334018000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sri Lanka,LKA,11940000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,St. Kitts and Nevis,KNA,58000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,St. Lucia,LCA,82000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,St. Martin (French part),MAF,181000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,St. Vincent and the Grenadines,VCT,39000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sudan,SDN,3735000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Suriname,SUR,2155000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sweden,SWE,160576000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Switzerland,CHE,313934000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Syrian Arab Republic,SYR,521000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Tajikistan,TJK,1174000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Tanzania,TZA,5005000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Thailand,THA,246269000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Timor-Leste,TLS,154000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Togo,TGO,1055000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Tonga,TON,20000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Trinidad and Tobago,TTO,7192000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Tunisia,TUN,14933000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Turkiye,TUR,180833000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Turkmenistan,TKM,10545000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Turks and Caicos Islands,TCA,3000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Tuvalu,TUV,0
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Uganda,UGA,3564000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Ukraine,UKR,50054000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,United Arab Emirates,ARE,389428000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,United Kingdom,GBR,460026000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,United States,USA,1643161000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Uruguay,URY,7680000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Uzbekistan,UZB,14024000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Vanuatu,VUT,56000000
