Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Gabon,GAB,8.58710754065277
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Gambia, The",GMB,59.7826086956522
Agricultural land (% of land area),AG.LND.AGRI.ZS,Georgia,GEO,34.1430421643402
Agricultural land (% of land area),AG.LND.AGRI.ZS,Germany,DEU,47.7002776267209
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ghana,GHA,55.3913158126044
Agricultural land (% of land area),AG.LND.AGRI.ZS,Gibraltar,GIB,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Greece,GRC,45.5173622963538
Agricultural land (% of land area),AG.LND.AGRI.ZS,Greenland,GRL,0.592301132902911
Agricultural land (% of land area),AG.LND.AGRI.ZS,Grenada,GRD,23.5294117647059
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guam,GUM,29.6296296296296
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guatemala,GTM,35.9835759611795
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guinea,GIN,59.0102555754517
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guinea-Bissau,GNB,28.9868421052632
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guyana,GUY,6.30556261112522
Agricultural land (% of land area),AG.LND.AGRI.ZS,Haiti,HTI,66.7634252539913
Agricultural land (% of land area),AG.LND.AGRI.ZS,Honduras,HND,31.3790329788185
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Hong Kong SAR, China",HKG,4.76190476190476
Agricultural land (% of land area),AG.LND.AGRI.ZS,Hungary,HUN,57.8347578347578
Agricultural land (% of land area),AG.LND.AGRI.ZS,Iceland,ISL,18.565903005058
Agricultural land (% of land area),AG.LND.AGRI.ZS,India,IND,60.2198133654425
Agricultural land (% of land area),AG.LND.AGRI.ZS,Indonesia,IDN,33.1820876379946
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Iran, Islamic Rep.",IRN,28.975654853621
Agricultural land (% of land area),AG.LND.AGRI.ZS,Iraq,IRQ,21.307079939557
