Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Marshall Islands,MHL,30711.22
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Mauritania,MRT,84457.99
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Mauritius,MUS,469011
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Mexico,MEX,7113878
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,"Micronesia, Fed. Sts.",FSM,25234.09
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Moldova,MDA,818
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Monaco,MCO,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Mongolia,MNG,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Montenegro,MNE,15744.41
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Morocco,MAR,6068803
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Mozambique,MOZ,411938
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Myanmar,MMR,1121750
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Namibia,NAM,144109
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Nauru,NRU,5327.06
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Nepal,NPL,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Netherlands,NLD,15198050
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,New Caledonia,NCL,111875
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,New Zealand,NZL,3430977
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Nicaragua,NIC,175370
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Niger,NER,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Nigeria,NGA,1627142
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,North Macedonia,MKD,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Northern Mariana Islands,MNP,44951.82
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Norway,NOR,837457
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Oman,OMN,4890471
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Pakistan,PAK,3150000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Palau,PLW,16399
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Panama,PAN,7346859
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Papua New Guinea,PNG,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Paraguay,PRY,37795.5
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Peru,PER,2677239
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Philippines,PHL,9171944
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Poland,POL,3046483
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Portugal,PRT,2904086
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Puerto Rico,PRI,1451950
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Qatar,QAT,1340000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Romania,ROU,666036
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Russian Federation,RUS,4966817
